passID,timestamp,stationRef,vehicleRef,charge,t,v,hn,p
VWF6928027,07/31/2021 07:03:08,AO11,AT19HLV57173,2.8,AO11,AT19HLV57173,OO,away
ZXV2677693,07/31/2021 07:09:40,KO02,RV87TIY76692,2.5,KO02,RV87TIY76692,KO,home
DKJ8938709,07/31/2021 07:33:58,AO05,RR73DWB65452,2.8,AO05,RR73DWB65452,AO,home
FCS0288671,07/31/2021 07:34:14,OO05,EV77EDV52985,1.0,OO05,EV77EDV52985,NE,away
WXA0778768,07/31/2021 07:46:14,OO07,EM54HQI58682,2.8,OO07,EM54HQI58682,OO,home
ZQI1280628,07/31/2021 09:04:58,NE10,VX68BAR38623,1.5,NE10,VX68BAR38623,NE,home
YUB5692516,07/31/2021 10:21:49,NE07,MX39VOS38645,2.8,NE07,MX39VOS38645,AO,away
BIU3909261,07/31/2021 10:57:29,MR06,EZ65FLV39493,2.8,MR06,EZ65FLV39493,MR,home
CIR8194229,07/31/2021 11:18:57,OO03,RK48BOP88344,2.8,OO03,RK48BOP88344,OO,home
JBD3991547,07/31/2021 11:30:09,OO01,EM54HQI58682,2.8,OO01,EM54HQI58682,OO,home
WFY8272744,07/31/2021 13:03:45,MR03,HA82SCK64299,1.5,MR03,HA82SCK64299,MR,home
UXF4865342,07/31/2021 13:19:16,OO02,JF94VYA88954,2.8,OO02,JF94VYA88954,OO,home
KOE2108503,07/31/2021 14:04:25,NE02,NY14GZR94632,2.8,NE02,NY14GZR94632,NE,home
NWT1709725,07/31/2021 14:59:49,EG10,IN99SEN20660,2.8,EG10,IN99SEN20660,EG,home
XRV2644670,07/31/2021 15:06:42,AO11,LG64ARC91224,13.0,AO11,LG64ARC91224,AO,home
ZXJ3630477,07/31/2021 15:16:49,KO09,HW75BKT77773,2.2,KO09,HW75BKT77773,KO,home
LSV2556076,07/31/2021 15:26:19,NE00,NO82BAX82566,3.1,NE00,NO82BAX82566,NE,home
FDV4663349,07/31/2021 16:07:49,NE02,OY94SZK34436,2.0,NE02,OY94SZK34436,NE,home
HKS0418308,07/31/2021 17:15:32,EG10,TZ48CCW54765,3.1,EG10,TZ48CCW54765,EG,home
LUW1103994,07/31/2021 17:25:23,MR08,PD45WOT56494,2.0,MR08,PD45WOT56494,NE,away
OFK1104198,07/31/2021 18:53:58,AO09,JV67MTI17124,2.8,AO09,JV67MTI17124,NE,away
ZPR0833112,07/31/2021 19:33:37,KO00,KB55KTM48860,2.5,KO00,KB55KTM48860,KO,home
COX2503849,07/31/2021 19:44:00,MR00,UA13YTK28483,2.8,MR00,UA13YTK28483,MR,home
BRP9043787,07/31/2021 19:56:49,KO06,ZY93PCY41868,1.5,KO06,ZY93PCY41868,KO,home
GYD7253633,07/31/2021 20:26:55,AO15,SU00RDZ36214,2.8,AO15,SU00RDZ36214,AO,home
GMF4279571,07/31/2021 20:35:43,MR03,IX01MVL33676,2.5,MR03,IX01MVL33676,KO,away
YWP7761936,07/31/2021 21:50:44,AO11,HT62RDI04611,2.8,AO11,HT62RDI04611,AO,home
XBN6150596,07/31/2021 23:30:27,NE08,OY94SZK34436,2.5,NE08,OY94SZK34436,NE,home
DLS4847849,08/01/2021 00:06:01,OO09,VJ92OYV94295,2.5,OO09,VJ92OYV94295,OO,home
REU9174026,08/01/2021 00:32:39,OO01,TE24LCO18661,2.2,OO01,TE24LCO18661,EG,away
FUX0702402,08/01/2021 00:45:54,EG12,CR31GMR97972,1.5,EG12,CR31GMR97972,EG,home
UQM1726226,08/01/2021 01:58:02,OO13,IC95TLY24827,2.0,OO13,IC95TLY24827,OO,home
TXJ7775166,08/01/2021 02:40:22,OO03,JF94VYA88954,2.8,OO03,JF94VYA88954,OO,home
ROZ3242525,08/01/2021 02:58:23,GF00,SL09NOT64494,2.5,GF00,SL09NOT64494,GF,home
YLI1437590,08/01/2021 03:19:51,AO09,LG64ARC91224,13.0,AO09,LG64ARC91224,AO,home
IXF4168025,08/01/2021 05:34:51,NE04,MU06LHX94338,1.0,NE04,MU06LHX94338,EG,away
IQK0835149,08/01/2021 06:05:13,AO09,BZ76ROL87339,1.0,AO09,BZ76ROL87339,AO,home
YWV9642150,08/01/2021 06:20:03,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
XLR7275991,08/01/2021 06:33:58,OO09,DO24BCW15511,2.5,OO09,DO24BCW15511,KO,away
QPR6881245,08/01/2021 06:46:29,KO06,QO77TFN61853,2.2,KO06,QO77TFN61853,KO,home
DFL8969842,08/01/2021 06:46:42,MR05,UA13YTK28483,2.8,MR05,UA13YTK28483,MR,home
LRX1651934,08/01/2021 06:57:56,MR03,QO77TFN61853,2.2,MR03,QO77TFN61853,KO,away
QTA7144530,08/01/2021 07:48:56,KO06,WY00MLL63827,2.2,KO06,WY00MLL63827,KO,home
VQE6468917,08/01/2021 08:25:02,AO18,EN26OAB52983,2.8,AO18,EN26OAB52983,GF,away
EMT5817585,08/01/2021 08:38:23,AO15,OC94ASJ72024,1.0,AO15,OC94ASJ72024,AO,home
QRR0458340,08/01/2021 09:00:46,EG00,IW53OQE31439,2.8,EG00,IW53OQE31439,EG,home
BDL8626023,08/01/2021 09:16:34,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
VVS7461892,08/01/2021 10:11:43,AO14,DV04FQL29609,3.1,AO14,DV04FQL29609,AO,home
ONA1797512,08/01/2021 13:13:03,AO16,UF84JOS00561,2.8,AO16,UF84JOS00561,GF,away
DVF0390043,08/01/2021 13:46:41,MR03,IZ65WAT29135,2.0,MR03,IZ65WAT29135,MR,home
WKJ1307413,08/01/2021 14:07:01,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
WZV9458432,08/01/2021 14:18:40,KO05,QW79CHL42244,2.8,KO05,QW79CHL42244,KO,home
FYB2513251,08/01/2021 14:41:19,MR03,IZ65WAT29135,2.0,MR03,IZ65WAT29135,MR,home
SQC5116486,08/01/2021 15:01:31,OO00,MP14WFM40909,1.5,OO00,MP14WFM40909,GF,away
VIC4070221,08/01/2021 16:27:49,AO17,BZ76ROL87339,1.0,AO17,BZ76ROL87339,AO,home
LWL8956215,08/01/2021 17:36:33,EG12,IN99SEN20660,2.8,EG12,IN99SEN20660,EG,home
OQZ2014037,08/01/2021 17:49:52,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home
ZRH9877043,08/01/2021 19:35:54,KO01,ED51EWW52190,2.8,KO01,ED51EWW52190,KO,home
TIR1063456,08/01/2021 21:54:44,AO03,YL27IFD65117,2.0,AO03,YL27IFD65117,AO,home
FQJ4801556,08/01/2021 22:19:23,NE06,VX68BAR38623,1.5,NE06,VX68BAR38623,NE,home
CUC9097596,08/01/2021 23:20:55,NE14,PF04UCA93312,1.5,NE14,PF04UCA93312,GF,away
FXK9789962,08/01/2021 23:50:44,EG12,XE59BZM26378,2.5,EG12,XE59BZM26378,EG,home
EVE9965821,08/02/2021 00:30:53,MR08,BI87HYL81972,1.0,MR08,BI87HYL81972,MR,home
NYF7642075,08/02/2021 00:34:41,OO12,HT62RDI04611,2.0,OO12,HT62RDI04611,AO,away
KQI3108447,08/02/2021 01:23:32,MR04,IC95TLY24827,1.5,MR04,IC95TLY24827,OO,away
XWA2960116,08/02/2021 02:14:59,AO04,AT19HLV57173,2.8,AO04,AT19HLV57173,OO,away
QOT7152330,08/02/2021 02:17:10,OO09,AY38OQF67603,2.8,OO09,AY38OQF67603,OO,home
TYA5336616,08/02/2021 03:39:14,EG12,EC02LZC49528,2.8,EG12,EC02LZC49528,EG,home
CDO1648610,08/02/2021 03:43:36,OO01,QR03XCJ37459,2.8,OO01,QR03XCJ37459,OO,home
BEB0997801,08/02/2021 03:47:39,KO07,WY00MLL63827,1.0,KO07,WY00MLL63827,KO,home
RIZ6180423,08/02/2021 04:00:17,EG04,TV81MAQ99005,2.8,EG04,TV81MAQ99005,EG,home
SAL8304096,08/02/2021 04:16:28,OO04,JF94VYA88954,2.8,OO04,JF94VYA88954,OO,home
ZTE5153641,08/02/2021 04:18:37,KO07,YX66XYW62640,2.5,KO07,YX66XYW62640,GF,away
YKC0337403,08/02/2021 04:56:37,KO09,JO50FSF60755,2.2,KO09,JO50FSF60755,KO,home
PRC0331266,08/02/2021 06:05:50,OO09,EE22TMX10817,2.0,OO09,EE22TMX10817,OO,home
XFU5051961,08/02/2021 06:09:06,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
JOY1878565,08/02/2021 06:49:25,MR08,KF48RSD79865,2.8,MR08,KF48RSD79865,MR,home
JZE4419349,08/02/2021 07:01:18,OO07,LC72NRN52084,3.1,OO07,LC72NRN52084,OO,home
ROL2948578,08/02/2021 08:03:14,NE03,ZY93PCY41868,1.5,NE03,ZY93PCY41868,KO,away
SMD3781647,08/02/2021 08:15:49,NE06,EN26OAB52983,1.25,NE06,EN26OAB52983,GF,away
CGU0415731,08/02/2021 08:45:17,MR00,BZ76ROL87339,1.5,MR00,BZ76ROL87339,AO,away
MVI6318297,08/02/2021 11:53:27,AO09,IC95TLY24827,2.8,AO09,IC95TLY24827,OO,away
VEP8995249,08/02/2021 14:06:42,EG08,JD78PQD35395,1.0,EG08,JD78PQD35395,EG,home
JPQ1363626,08/02/2021 14:33:42,EG00,TV81MAQ99005,2.8,EG00,TV81MAQ99005,EG,home
NMQ8220478,08/02/2021 16:21:47,KO09,PF04UCA93312,3.1,KO09,PF04UCA93312,GF,away
EWV5805573,08/02/2021 16:45:17,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
MLL8513989,08/02/2021 18:10:02,AO06,HT62RDI04611,2.8,AO06,HT62RDI04611,AO,home
CMA7234220,08/02/2021 18:13:12,MR08,IZ65WAT29135,2.0,MR08,IZ65WAT29135,MR,home
COR9291252,08/02/2021 19:36:18,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
OTQ5763734,08/02/2021 20:22:00,KO07,DO24BCW15511,1.25,KO07,DO24BCW15511,KO,home
TYV0320578,08/02/2021 21:30:17,MR08,RR98KQE80731,1.25,MR08,RR98KQE80731,MR,home
YGC6128930,08/02/2021 21:48:47,KO09,KB55KTM48860,2.5,KO09,KB55KTM48860,KO,home
EUI0966689,08/02/2021 21:50:48,MR06,UA13YTK28483,2.8,MR06,UA13YTK28483,MR,home
NRK0961336,08/02/2021 21:57:49,NE09,IA29IQS63679,1.0,NE09,IA29IQS63679,NE,home
VLN9774989,08/02/2021 22:40:09,NE08,FY47TUN40300,1.0,NE08,FY47TUN40300,NE,home
RMF8623738,08/02/2021 22:52:25,KO03,IX01MVL33676,2.5,KO03,IX01MVL33676,KO,home
CTJ7227720,08/02/2021 23:59:46,AO15,RR73DWB65452,2.8,AO15,RR73DWB65452,AO,home
PCI4536689,08/03/2021 02:51:16,NE02,VX68BAR38623,1.5,NE02,VX68BAR38623,NE,home
PQJ5027138,08/03/2021 03:34:08,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
UXQ6269922,08/03/2021 04:30:24,MR08,QO68DIC93032,2.5,MR08,QO68DIC93032,MR,home
FTG3191268,08/03/2021 04:38:16,KO00,BI87HYL81972,2.8,KO00,BI87HYL81972,MR,away
MYU5998827,08/03/2021 05:08:02,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
YQY3225915,08/03/2021 06:11:04,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
FQL3758031,08/03/2021 06:15:24,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
DXT9516353,08/03/2021 06:22:06,NE09,JV67MTI17124,2.5,NE09,JV67MTI17124,NE,home
GIK5983956,08/03/2021 07:36:59,MR07,RR98KQE80731,1.25,MR07,RR98KQE80731,MR,home
ZXJ6497543,08/03/2021 08:00:51,KO05,KB55KTM48860,2.5,KO05,KB55KTM48860,KO,home
TOQ9796621,08/03/2021 08:44:03,NE04,IA29IQS63679,1.0,NE04,IA29IQS63679,NE,home
NXZ5721062,08/03/2021 08:53:49,NE16,QP02SYE47964,2.8,NE16,QP02SYE47964,NE,home
MPA6861964,08/03/2021 09:33:37,NE08,NZ35XLQ89678,1.5,NE08,NZ35XLQ89678,NE,home
QOD0954867,08/03/2021 09:34:19,AO18,DP11ENT03275,3.1,AO18,DP11ENT03275,AO,home
VGV2508331,08/03/2021 10:17:55,OO13,VJ92OYV94295,2.5,OO13,VJ92OYV94295,OO,home
AFV2793928,08/03/2021 11:02:46,MR03,QO68DIC93032,2.5,MR03,QO68DIC93032,MR,home
FWF0260891,08/03/2021 12:26:10,OO00,EM54HQI58682,2.8,OO00,EM54HQI58682,OO,home
SVC4675246,08/03/2021 13:11:36,EG08,EC02LZC49528,2.8,EG08,EC02LZC49528,EG,home
USV2905299,08/03/2021 13:15:12,EG08,XE59BZM26378,2.5,EG08,XE59BZM26378,EG,home
EEN6589622,08/03/2021 13:37:30,AO05,MX39VOS38645,2.8,AO05,MX39VOS38645,AO,home
ZVM3533956,08/03/2021 14:03:51,GF00,CK97FAU13897,2.5,GF00,CK97FAU13897,GF,home
GOL6895857,08/03/2021 14:11:25,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
QAQ8622021,08/03/2021 14:42:18,OO12,JF94VYA88954,2.8,OO12,JF94VYA88954,OO,home
LMB0090546,08/03/2021 14:47:53,AO17,SY96JDQ97089,1.5,AO17,SY96JDQ97089,AO,home
BRQ1547732,08/03/2021 16:22:24,OO03,VJ92OYV94295,1.5,OO03,VJ92OYV94295,OO,home
RXO0162955,08/03/2021 16:25:35,MR07,QO68DIC93032,2.5,MR07,QO68DIC93032,MR,home
HJR9139447,08/03/2021 17:21:59,OO08,QO77TFN61853,2.5,OO08,QO77TFN61853,KO,away
IRF5748821,08/03/2021 18:05:37,OO09,XV40HUQ04740,1.0,OO09,XV40HUQ04740,OO,home
QWE4902583,08/03/2021 18:10:06,MR06,EZ65FLV39493,2.8,MR06,EZ65FLV39493,MR,home
SVS8999585,08/03/2021 18:11:57,OO13,EM54HQI58682,2.8,OO13,EM54HQI58682,OO,home
IPC0485951,08/03/2021 18:22:19,AO04,OC94ASJ72024,1.0,AO04,OC94ASJ72024,AO,home
TXX5688603,08/03/2021 18:26:39,GF00,RK48BOP88344,13.0,GF00,RK48BOP88344,OO,away
FMW0896026,08/03/2021 18:35:45,KO03,JO50FSF60755,2.2,KO03,JO50FSF60755,KO,home
XRL5039173,08/03/2021 21:18:48,AO18,HT62RDI04611,2.8,AO18,HT62RDI04611,AO,home
CQY0198718,08/04/2021 01:00:15,AO08,BM25PHF40639,13.0,AO08,BM25PHF40639,AO,home
TTX9638880,08/04/2021 03:19:04,AO15,DV04FQL29609,3.1,AO15,DV04FQL29609,AO,home
HNO5404027,08/04/2021 03:50:35,EG11,IN99SEN20660,2.8,EG11,IN99SEN20660,EG,home
CFG2890524,08/04/2021 04:20:03,MR00,BI87HYL81972,1.0,MR00,BI87HYL81972,MR,home
OOS3918140,08/04/2021 04:57:15,OO11,IC95TLY24827,2.0,OO11,IC95TLY24827,OO,home
ZIR5868212,08/04/2021 05:35:20,MR06,KF48RSD79865,2.8,MR06,KF48RSD79865,MR,home
QWD6646055,08/04/2021 05:39:33,AO12,BZ76ROL87339,1.0,AO12,BZ76ROL87339,AO,home
NZS0089758,08/04/2021 05:46:06,MR07,BI87HYL81972,1.0,MR07,BI87HYL81972,MR,home
UEB0383734,08/04/2021 06:48:11,MR04,HA82SCK64299,1.5,MR04,HA82SCK64299,MR,home
MYM2595797,08/04/2021 08:10:12,KO05,HW75BKT77773,2.2,KO05,HW75BKT77773,KO,home
ZYP5167205,08/04/2021 08:13:10,MR08,HE38BQH01623,2.8,MR08,HE38BQH01623,MR,home
TOT5649753,08/04/2021 08:20:42,OO08,RK48BOP88344,2.8,OO08,RK48BOP88344,OO,home
MLB4167792,08/04/2021 08:46:35,KO07,JO50FSF60755,2.2,KO07,JO50FSF60755,KO,home
QRM7560729,08/04/2021 08:54:49,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
TTG9174005,08/04/2021 09:39:50,AO06,SY96JDQ97089,1.5,AO06,SY96JDQ97089,AO,home
UMC3269769,08/04/2021 10:56:46,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
NLX8686151,08/04/2021 11:15:49,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
AEY1754990,08/04/2021 12:10:39,KO06,HW75BKT77773,1.5,KO06,HW75BKT77773,KO,home
HTO4329072,08/04/2021 13:01:37,AO01,LG64ARC91224,13.0,AO01,LG64ARC91224,AO,home
VBV4853057,08/04/2021 13:55:34,AO06,YL27IFD65117,2.0,AO06,YL27IFD65117,AO,home
APP8157933,08/04/2021 14:45:03,AO18,LG64ARC91224,13.0,AO18,LG64ARC91224,AO,home
KUA7038520,08/04/2021 15:34:23,MR07,BI87HYL81972,1.0,MR07,BI87HYL81972,MR,home
UPE1942257,08/04/2021 15:47:34,AO07,SY96JDQ97089,1.5,AO07,SY96JDQ97089,AO,home
UDF2223064,08/04/2021 16:37:24,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF,home
HRE9727345,08/04/2021 16:56:21,KO06,IX01MVL33676,2.5,KO06,IX01MVL33676,KO,home
SQK0958202,08/04/2021 16:59:06,NE04,FY47TUN40300,1.0,NE04,FY47TUN40300,NE,home
XQN4799649,08/04/2021 17:54:46,EG00,DW44ZOO26361,2.5,EG00,DW44ZOO26361,EG,home
ZBM1804646,08/04/2021 18:38:34,EG11,EC02LZC49528,2.8,EG11,EC02LZC49528,EG,home
ZXC1149953,08/04/2021 19:01:38,AO15,BY85QGR11636,2.8,AO15,BY85QGR11636,GF,away
BMA6433742,08/04/2021 19:29:28,MR02,KF48RSD79865,2.8,MR02,KF48RSD79865,MR,home
VFA8626305,08/04/2021 19:51:18,MR02,QN23UHH39091,2.8,MR02,QN23UHH39091,MR,home
AJO8387368,08/04/2021 20:51:02,OO10,XV40HUQ04740,1.0,OO10,XV40HUQ04740,OO,home
JJA8662595,08/04/2021 21:15:29,AO03,LG64ARC91224,13.0,AO03,LG64ARC91224,AO,home
YXJ8093570,08/04/2021 21:59:05,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
CBX2350859,08/04/2021 22:03:10,AO09,KB55KTM48860,2.8,AO09,KB55KTM48860,KO,away
MWM8182587,08/04/2021 22:31:35,NE02,NZ35XLQ89678,1.5,NE02,NZ35XLQ89678,NE,home
TCW6911914,08/04/2021 23:20:43,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
CCN0041468,08/04/2021 23:33:25,AO04,HR53SRO94328,2.8,AO04,HR53SRO94328,MR,away
UVV5508887,08/04/2021 23:54:33,GF00,XF28DGK65250,2.0,GF00,XF28DGK65250,GF,home
VZH6814056,08/05/2021 00:00:32,EG03,XF28DGK65250,2.0,EG03,XF28DGK65250,GF,away
BHL6292605,08/05/2021 00:45:40,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home
SIK2274730,08/05/2021 01:51:08,OO03,EM54HQI58682,2.8,OO03,EM54HQI58682,OO,home
VTZ4734963,08/05/2021 02:18:38,EG07,TZ48CCW54765,3.1,EG07,TZ48CCW54765,EG,home
BZK8619886,08/05/2021 02:43:27,AO11,PE73VJU23485,2.8,AO11,PE73VJU23485,AO,home
EUU8531054,08/05/2021 03:40:29,OO11,VJ92OYV94295,2.5,OO11,VJ92OYV94295,OO,home
CKH7643625,08/05/2021 04:20:22,OO07,AT19HLV57173,2.8,OO07,AT19HLV57173,OO,home
RZV3647761,08/05/2021 04:56:18,NE05,VX68BAR38623,1.5,NE05,VX68BAR38623,NE,home
VJK8181717,08/05/2021 05:10:55,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
RSH3155200,08/05/2021 07:15:09,AO07,PF04UCA93312,2.8,AO07,PF04UCA93312,GF,away
BZY0030872,08/05/2021 08:17:04,NE02,IA29IQS63679,1.0,NE02,IA29IQS63679,NE,home
KJZ6542746,08/05/2021 08:26:09,AO14,LG64ARC91224,13.0,AO14,LG64ARC91224,AO,home
RNR9200112,08/05/2021 08:44:49,NE14,FY47TUN40300,1.0,NE14,FY47TUN40300,NE,home
NCS8635303,08/05/2021 09:00:17,NE08,QO77TFN61853,1.25,NE08,QO77TFN61853,KO,away
OSW2294336,08/05/2021 09:31:06,NE01,OY94SZK34436,3.1,NE01,OY94SZK34436,NE,home
LWX2819198,08/05/2021 10:32:49,OO13,JF94VYA88954,2.8,OO13,JF94VYA88954,OO,home
YZS0273498,08/05/2021 11:10:20,NE10,QO68DIC93032,2.8,NE10,QO68DIC93032,MR,away
QMQ8176675,08/05/2021 11:52:11,OO01,BK77KNV91142,2.8,OO01,BK77KNV91142,OO,home
DCY9042828,08/05/2021 12:06:16,OO12,VJ92OYV94295,2.5,OO12,VJ92OYV94295,OO,home
RGF6085295,08/05/2021 12:24:10,NE02,NO82BAX82566,3.1,NE02,NO82BAX82566,NE,home
QJD4939563,08/05/2021 13:35:13,GF00,JE65QJK64802,2.8,GF00,JE65QJK64802,GF,home
YPU4146081,08/05/2021 14:01:47,AO09,DP11ENT03275,3.1,AO09,DP11ENT03275,AO,home
YTM0389257,08/05/2021 14:47:18,NE13,EG95RTB75032,2.8,NE13,EG95RTB75032,NE,home
IBZ8975988,08/05/2021 14:47:22,NE12,JV67MTI17124,2.5,NE12,JV67MTI17124,NE,home
XSE9803497,08/05/2021 15:23:56,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF,home
GRK3293340,08/05/2021 15:59:12,MR01,EZ65FLV39493,2.8,MR01,EZ65FLV39493,MR,home
IKO5714847,08/05/2021 18:08:10,KO01,KB55KTM48860,2.5,KO01,KB55KTM48860,KO,home
BBP7900888,08/05/2021 18:10:53,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home
HGD7714156,08/05/2021 18:33:05,MR08,YX66XYW62640,3.1,MR08,YX66XYW62640,GF,away
IAJ5621327,08/05/2021 18:35:06,EG07,TV81MAQ99005,2.8,EG07,TV81MAQ99005,EG,home
OOP7776706,08/05/2021 18:46:27,KO02,QW79CHL42244,2.8,KO02,QW79CHL42244,KO,home
HOM2955486,08/05/2021 18:51:45,AO05,LG64ARC91224,13.0,AO05,LG64ARC91224,AO,home
IHB1084461,08/05/2021 19:09:11,OO11,EE22TMX10817,2.0,OO11,EE22TMX10817,OO,home
MBH3375044,08/05/2021 20:15:46,MR08,IZ65WAT29135,2.0,MR08,IZ65WAT29135,MR,home
NPW5550736,08/05/2021 20:57:42,KO08,WY00MLL63827,1.0,KO08,WY00MLL63827,KO,home
AZW9168572,08/05/2021 22:21:32,KO02,FL13UMN92207,1.0,KO02,FL13UMN92207,KO,home
AQN6114165,08/05/2021 23:08:15,EG02,TZ48CCW54765,3.1,EG02,TZ48CCW54765,EG,home
CNE7550581,08/05/2021 23:56:06,NE00,DO24BCW15511,2.2,NE00,DO24BCW15511,KO,away
YPV9604659,08/06/2021 00:19:12,GF00,LM86GYO69819,2.8,GF00,LM86GYO69819,GF,home
BZX9991290,08/06/2021 02:04:04,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
IDL9981133,08/06/2021 02:05:35,EG04,IN99SEN20660,2.8,EG04,IN99SEN20660,EG,home
TKT9756866,08/06/2021 02:37:13,KO08,HA82SCK64299,2.2,KO08,HA82SCK64299,MR,away
DXD0632286,08/06/2021 03:06:28,MR06,QO68DIC93032,2.5,MR06,QO68DIC93032,MR,home
FTB4110742,08/06/2021 03:09:51,AO18,DP11ENT03275,3.1,AO18,DP11ENT03275,AO,home
OZN3966108,08/06/2021 03:18:43,KO07,QO77TFN61853,2.2,KO07,QO77TFN61853,KO,home
WWZ6469581,08/06/2021 04:33:06,OO00,VJ92OYV94295,2.5,OO00,VJ92OYV94295,OO,home
VBY5569239,08/06/2021 05:54:10,GF00,SL09NOT64494,2.5,GF00,SL09NOT64494,GF,home
HPF8605595,08/06/2021 06:44:56,MR06,IZ65WAT29135,2.0,MR06,IZ65WAT29135,MR,home
OGQ5874908,08/06/2021 07:37:44,OO04,CR31GMR97972,2.5,OO04,CR31GMR97972,EG,away
TXW9936600,08/06/2021 07:55:36,NE11,VX68BAR38623,1.5,NE11,VX68BAR38623,NE,home
PFE8416236,08/06/2021 10:10:03,MR03,IZ65WAT29135,2.0,MR03,IZ65WAT29135,MR,home
OBZ9423583,08/06/2021 10:16:53,NE06,NZ35XLQ89678,1.5,NE06,NZ35XLQ89678,NE,home
FBG1742176,08/06/2021 11:43:56,MR05,MU06LHX94338,3.1,MR05,MU06LHX94338,EG,away
DFU3445288,08/06/2021 12:48:50,GF00,KW50MJG67260,2.2,GF00,KW50MJG67260,GF,home
QHX6166127,08/06/2021 13:01:29,KO09,WY00MLL63827,1.0,KO09,WY00MLL63827,KO,home
HKA7364408,08/06/2021 13:05:01,NE03,DO24BCW15511,2.0,NE03,DO24BCW15511,KO,away
ZMD2153356,08/06/2021 14:18:48,MR08,KF48RSD79865,2.8,MR08,KF48RSD79865,MR,home
ANR3193367,08/06/2021 14:24:16,AO11,PE73VJU23485,2.8,AO11,PE73VJU23485,AO,home
DHJ9524582,08/06/2021 14:57:16,OO10,RK48BOP88344,2.8,OO10,RK48BOP88344,OO,home
CMW1168891,08/06/2021 16:26:39,GF00,LM86GYO69819,2.8,GF00,LM86GYO69819,GF,home
NME2802785,08/06/2021 16:27:32,EG02,JO50FSF60755,2.5,EG02,JO50FSF60755,KO,away
UIB9589626,08/06/2021 16:37:12,EG09,JD78PQD35395,1.0,EG09,JD78PQD35395,EG,home
WQK9331070,08/06/2021 17:12:07,NE07,OY94SZK34436,2.5,NE07,OY94SZK34436,NE,home
YBM1681204,08/06/2021 17:38:47,KO07,IX01MVL33676,2.5,KO07,IX01MVL33676,KO,home
VTL5340787,08/06/2021 17:59:09,EG09,TV81MAQ99005,2.8,EG09,TV81MAQ99005,EG,home
WNV9445919,08/06/2021 18:12:36,OO07,LC72NRN52084,3.1,OO07,LC72NRN52084,OO,home
XRJ7028308,08/06/2021 19:08:32,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
EZM1265732,08/06/2021 21:30:14,MR04,QO68DIC93032,2.5,MR04,QO68DIC93032,MR,home
AGW5372582,08/06/2021 22:22:52,EG06,VX68BAR38623,2.0,EG06,VX68BAR38623,NE,away
GCI5155663,08/06/2021 22:33:22,AO19,XV91YMP27722,2.8,AO19,XV91YMP27722,MR,away
AZU1340701,08/06/2021 23:19:15,NE07,JV67MTI17124,2.2,NE07,JV67MTI17124,NE,home
GYW7251983,08/06/2021 23:35:01,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
CAH3684715,08/07/2021 00:06:05,AO14,PE73VJU23485,2.8,AO14,PE73VJU23485,AO,home
GTQ6365417,08/07/2021 00:10:51,KO08,QO77TFN61853,2.2,KO08,QO77TFN61853,KO,home
DJD1194151,08/07/2021 00:11:18,NE04,JV67MTI17124,2.5,NE04,JV67MTI17124,NE,home
MPA3279515,08/07/2021 00:13:02,KO06,ZY93PCY41868,1.5,KO06,ZY93PCY41868,KO,home
OOK3429865,08/07/2021 00:35:12,AO02,BZ76ROL87339,1.0,AO02,BZ76ROL87339,AO,home
GVY2121085,08/07/2021 00:54:49,AO01,MX39VOS38645,2.8,AO01,MX39VOS38645,AO,home
PRM4076737,08/07/2021 01:55:13,EG06,MP14WFM40909,2.5,EG06,MP14WFM40909,GF,away
YFW6862740,08/07/2021 02:47:44,MR07,HA82SCK64299,1.5,MR07,HA82SCK64299,MR,home
OGG6920467,08/07/2021 03:54:31,AO01,BM25PHF40639,13.0,AO01,BM25PHF40639,AO,home
